country_id,country_iso3_code,year,growth_proj,in_rankings,eci_sitc,eci_rank_sitc,eci_hs92,eci_rank_hs92,eci_hs12,eci_rank_hs12
214,DOM,2008,3.2,TRUE,-0.035,80,-0.327,91,,
214,DOM,2009,3.05,TRUE,0.152,73,-0.253,88,,
214,DOM,2010,3.22,TRUE,0.005,77,-0.277,86,,
214,DOM,2011,3.23,TRUE,-0.027,76,-0.333,87,,
214,DOM,2012,3.21,TRUE,0.221,65,-0.196,81,-0.188,81
214,DOM,2013,2.96,TRUE,0.137,69,-0.233,84,-0.238,84
214,DOM,2014,3.07,TRUE,0.201,66,-0.175,80,-0.178,80
214,DOM,2015,3.84,TRUE,0.116,71,-0.221,82,-0.219,83
214,DOM,2016,3.88,TRUE,0.122,66,-0.179,80,-0.174,81
214,DOM,2017,4.4,TRUE,0.253,64,-0.05,74,-0.065,76
214,DOM,2018,4.03,TRUE,0.296,64,0.011,72,0.004,73
214,DOM,2019,4.14,TRUE,0.187,67,-0.156,81,-0.15,81
214,DOM,2020,4.24,TRUE,0.197,69,-0.026,76,-0.018,76
214,DOM,2021,4.24,TRUE,0.24,63,0.009,72,0.031,72
214,DOM,2022,4.213,TRUE,0.233,62,-0.077,78,-0.027,78
214,DOM,2023,4.043,TRUE,0.316,59,-0.075,81,-0.037,79
214,DOM,2024,3.819,TRUE,0.355,59,0.034,80,0.054,79
218,ECU,1995,,TRUE,-0.656,104,-0.885,113,,
218,ECU,1996,,TRUE,-0.788,107,-0.954,112,,
218,ECU,1997,,TRUE,-0.772,110,-1.004,120,,
218,ECU,1998,,TRUE,-0.514,93,-0.709,100,,
218,ECU,1999,,TRUE,-0.54,102,-0.718,106,,
218,ECU,2000,,TRUE,-0.616,105,-0.788,113,,
218,ECU,2001,,TRUE,-0.619,106,-0.702,105,,
218,ECU,2002,,TRUE,-0.731,107,-0.881,111,,
218,ECU,2003,,TRUE,-0.71,104,-0.859,109,,
218,ECU,2004,2.09,TRUE,-0.655,104,-0.802,109,,
218,ECU,2005,2.1,TRUE,-0.686,105,-0.768,107,,
218,ECU,2006,2.19,TRUE,-0.554,100,-0.632,104,,
218,ECU,2007,2.32,TRUE,-0.672,104,-0.717,106,,
218,ECU,2008,2.16,TRUE,-0.624,99,-0.832,108,,
218,ECU,2009,2.14,TRUE,-0.511,97,-0.831,110,,
218,ECU,2010,2.32,TRUE,-0.438,97,-0.565,99,,
218,ECU,2011,2.47,TRUE,-0.676,100,-0.799,105,,
218,ECU,2012,2.34,TRUE,-0.553,101,-0.732,104,-0.688,101
218,ECU,2013,1.99,TRUE,-0.637,102,-0.763,107,-0.738,107
218,ECU,2014,1.91,TRUE,-0.843,112,-0.907,113,-0.877,111
218,ECU,2015,2.21,TRUE,-0.744,106,-0.796,106,-0.761,104
218,ECU,2016,2.97,TRUE,-0.91,109,-0.952,110,-0.911,110
218,ECU,2017,2.56,TRUE,-0.92,113,-0.99,118,-0.959,114
218,ECU,2018,2.74,TRUE,-0.91,112,-1.011,116,-0.973,112
218,ECU,2019,2.83,TRUE,-1.042,115,-1.068,116,-1.034,112
218,ECU,2020,2.37,TRUE,-1.1,123,-1.191,127,-1.118,122
218,ECU,2021,2.37,TRUE,-0.98,116,-1.128,121,-1.077,117
218,ECU,2022,1.76,TRUE,-0.935,118,-1.07,115,-1.008,114
218,ECU,2023,1.548,TRUE,-0.937,114,-1.033,110,-0.978,108
218,ECU,2024,2.079,TRUE,-0.82,114,-0.84,110,-0.79,109
222,SLV,1995,,TRUE,0.148,66,-0.154,80,,
222,SLV,1996,,TRUE,0.064,72,-0.27,83,,
222,SLV,1997,,TRUE,0.021,73,-0.241,82,,
222,SLV,1998,,TRUE,0.204,69,-0.065,77,,
222,SLV,1999,,TRUE,0.169,68,-0.051,78,,
222,SLV,2000,,TRUE,0.076,70,-0.171,79,,
222,SLV,2001,,TRUE,0.172,69,-0.087,77,,
222,SLV,2002,,TRUE,0.041,70,-0.198,82,,
222,SLV,2003,,TRUE,0.018,72,-0.222,85,,
222,SLV,2004,3.12,TRUE,0.105,70,-0.107,80,,
222,SLV,2005,2.82,TRUE,0.118,71,-0.133,83,,
222,SLV,2006,3.07,TRUE,0.146,72,-0.014,79,,
222,SLV,2007,2.99,TRUE,0.11,70,-0.099,76,,
222,SLV,2008,3.3,TRUE,0.149,71,-0.036,78,,
222,SLV,2009,3.01,TRUE,0.149,74,-0.128,82,,
222,SLV,2010,3.06,TRUE,0.196,65,-0.045,74,,
222,SLV,2011,3.14,TRUE,0.096,69,-0.203,80,,
222,SLV,2012,3.23,TRUE,0.255,63,0.03,72,0.038,72
222,SLV,2013,3.35,TRUE,0.201,64,0.017,72,0.016,73
222,SLV,2014,3.4,TRUE,0.232,64,0.045,70,0.022,70
222,SLV,2015,3.53,TRUE,0.195,65,0.016,71,0.014,71
222,SLV,2016,4.78,TRUE,0.277,60,0.097,66,0.112,66
222,SLV,2017,2.07,TRUE,0.33,59,0.164,66,0.18,64
222,SLV,2018,2.01,TRUE,0.313,60,0.156,64,0.167,64
222,SLV,2019,2.05,TRUE,0.228,65,0.03,73,0.037,73
222,SLV,2020,1.72,TRUE,0.253,63,0.033,74,0.046,75
222,SLV,2021,1.72,TRUE,0.27,61,0.08,69,0.089,68
222,SLV,2022,1.223,TRUE,0.274,59,0.058,73,0.073,73
222,SLV,2023,1.282,TRUE,0.307,61,0.087,72,0.105,70
222,SLV,2024,1.481,TRUE,0.488,49,0.346,60,0.355,59
226,GNQ,1995,,TRUE,-2.856,140,-2.934,140,,
226,GNQ,1996,,TRUE,-1.945,136,-2.458,138,,
226,GNQ,1997,,TRUE,-2.278,136,-2.122,136,,
226,GNQ,1998,,TRUE,-2.455,138,-2.425,139,,
226,GNQ,1999,,TRUE,-2.336,134,-2.566,137,,
226,GNQ,2000,,TRUE,-2.328,141,-3.384,144,,
226,GNQ,2001,,TRUE,-2.144,140,-2.208,141,,
226,GNQ,2002,,TRUE,-1.968,139,-2.052,142,,
226,GNQ,2003,,TRUE,-1.922,140,-2.457,143,,
226,GNQ,2004,,TRUE,-1.833,138,-2.05,139,,
226,GNQ,2005,,TRUE,-1.709,134,-2.4,140,,
226,GNQ,2006,,TRUE,-1.98,138,-2.628,145,,
226,GNQ,2007,,TRUE,-1.758,135,-0.952,115,,
226,GNQ,2008,,TRUE,-1.842,137,-1.003,114,,
226,GNQ,2009,,TRUE,-2.144,142,-0.286,90,,
226,GNQ,2010,,TRUE,-1.438,130,-1.3,128,,
226,GNQ,2011,,TRUE,-1.476,131,-0.911,111,,
226,GNQ,2012,,TRUE,-1.458,131,-2.048,140,-2.017,140
226,GNQ,2013,,TRUE,-1.783,136,-2.187,143,-2.206,141
226,GNQ,2014,,TRUE,-2,139,-2.122,139,-2.072,139
226,GNQ,2015,,TRUE,-1.688,138,-1.705,138,-1.655,137
226,GNQ,2016,,TRUE,-1.926,138,-2.193,142,-2.209,142
226,GNQ,2017,,TRUE,-1.712,138,-2.277,143,-2.261,143
226,GNQ,2018,,TRUE,-1.91,138,-2.181,143,-2.183,143
226,GNQ,2019,,TRUE,-1.44,133,-2.227,145,-2.225,145
226,GNQ,2020,,TRUE,-1.372,133,-1.947,140,-1.932,140
226,GNQ,2021,3.334,TRUE,-1.436,133,-1.993,141,-2.023,142
226,GNQ,2022,1.579,TRUE,-1.357,130,-2.416,143,-2.468,143
226,GNQ,2023,1.458,TRUE,-1.832,138,-2.317,142,-2.302,142
226,GNQ,2024,0.677,TRUE,-1.814,136,-2.731,143,-2.704,143
231,ETH,1995,,TRUE,-1.399,126,-1.716,132,,
231,ETH,1996,,TRUE,-1.515,129,-1.826,134,,
231,ETH,1997,,TRUE,-1.732,131,-1.929,133,,
231,ETH,1998,,TRUE,-1.491,128,-1.774,132,,
231,ETH,1999,,TRUE,-1.513,131,-1.751,131,,
231,ETH,2000,,TRUE,-1.597,135,-1.624,134,,
231,ETH,2001,,TRUE,-1.325,127,-1.439,129,,
231,ETH,2002,,TRUE,-1.735,137,-1.788,138,,
231,ETH,2003,,TRUE,-1.827,137,-1.673,137,,
231,ETH,2004,4.98,TRUE,-1.532,130,-1.526,134,,
231,ETH,2005,5,TRUE,-1.072,121,-1.152,122,,
231,ETH,2006,4.86,TRUE,-1.283,126,-1.36,130,,
231,ETH,2007,5.02,TRUE,-1.116,122,-1.2,122,,
231,ETH,2008,4.94,TRUE,-0.893,115,-1.049,117,,
231,ETH,2009,5.1,TRUE,-0.984,116,-1.113,125,,
231,ETH,2010,5,TRUE,-0.997,119,-1.143,124,,
231,ETH,2011,4.56,TRUE,-1.205,121,-1.412,129,,
231,ETH,2012,4.71,TRUE,-0.831,109,-1.132,121,-1.104,118
231,ETH,2013,4.52,TRUE,-0.851,111,-1.033,115,-0.988,115
231,ETH,2014,4.41,TRUE,-0.778,108,-1.002,114,-0.989,115
231,ETH,2015,4.79,TRUE,-0.93,111,-1.11,118,-1.125,119
231,ETH,2016,5.2,TRUE,-0.906,108,-1.065,119,-1.083,119
231,ETH,2017,4.33,TRUE,-0.767,107,-1.105,123,-1.086,122
231,ETH,2018,5.07,TRUE,-0.816,110,-1.002,114,-0.992,113
231,ETH,2019,5.09,TRUE,-0.98,110,-1.109,119,-1.052,116
231,ETH,2020,5.19,TRUE,-0.832,109,-1.092,117,-1.047,113
231,ETH,2021,5.2,TRUE,-0.92,114,-1.109,120,-1.077,116
231,ETH,2022,4.144,TRUE,-0.799,110,-1.071,116,-1.021,115
231,ETH,2023,4.129,TRUE,-0.872,112,-1.069,114,-1.051,112
231,ETH,2024,4.987,TRUE,-0.619,108,-1.091,122,-1.109,125
233,EST,1995,,TRUE,0.671,38,0.675,39,,
233,EST,1996,,TRUE,0.695,39,0.699,39,,
233,EST,1997,,TRUE,0.681,40,0.651,38,,
233,EST,1998,,TRUE,0.726,36,0.664,38,,
233,EST,1999,,TRUE,0.696,37,0.586,42,,
233,EST,2000,,TRUE,0.759,38,0.58,44,,
233,EST,2001,,TRUE,0.753,36,0.689,35,,
233,EST,2002,,TRUE,0.769,37,0.661,37,,
233,EST,2003,,TRUE,0.883,32,0.765,35,,
233,EST,2004,3.03,TRUE,0.814,34,0.767,34,,
233,EST,2005,3.17,TRUE,0.812,34,0.76,34,,
233,EST,2006,3.01,TRUE,0.855,34,0.838,35,,
233,EST,2007,3.02,TRUE,0.9,32,0.807,35,,
233,EST,2008,3.05,TRUE,0.899,33,0.833,33,,
233,EST,2009,3.09,TRUE,0.895,30,0.828,33,,
233,EST,2010,3.2,TRUE,0.968,28,0.909,31,,
233,EST,2011,3.21,TRUE,1.035,26,0.965,29,,
233,EST,2012,3.07,TRUE,1.009,25,0.918,30,0.909,30
233,EST,2013,3.19,TRUE,0.992,27,0.93,31,0.916,30
233,EST,2014,3.18,TRUE,1.012,27,0.961,27,0.947,28
233,EST,2015,3.04,TRUE,1.023,27,0.961,28,0.947,30
233,EST,2016,4,TRUE,1.059,27,1.011,26,1,28
233,EST,2017,3.22,TRUE,1.02,27,0.96,27,0.96,27
233,EST,2018,3.39,TRUE,1.04,27,1.009,26,1.008,26
233,EST,2019,3.48,TRUE,1.049,27,1.042,25,1.035,25
233,EST,2020,2.92,TRUE,1.043,26,1.025,26,1.027,25
233,EST,2021,2.92,TRUE,1.061,25,1.046,26,1.034,26
233,EST,2022,2.618,TRUE,0.976,26,0.994,28,0.985,28
233,EST,2023,2.408,TRUE,0.969,26,0.982,27,0.975,27
233,EST,2024,2.275,TRUE,0.851,27,0.89,28,0.887,28
246,FIN,1995,,TRUE,1.573,5,1.538,5,,
246,FIN,1996,,TRUE,1.583,5,1.544,5,,
246,FIN,1997,,TRUE,1.535,5,1.482,5,,
246,FIN,1998,,TRUE,1.553,5,1.493,5,,
246,FIN,1999,,TRUE,1.57,4,1.553,3,,
246,FIN,2000,,TRUE,1.625,5,1.585,4,,
246,FIN,2001,,TRUE,1.531,5,1.548,5,,
246,FIN,2002,,TRUE,1.655,4,1.635,4,,
246,FIN,2003,,TRUE,1.679,3,1.622,3,,
246,FIN,2004,3.84,TRUE,1.638,3,1.613,3,,
246,FIN,2005,3.57,TRUE,1.599,3,1.552,3,,
246,FIN,2006,3.46,TRUE,1.546,3,1.525,3,,
246,FIN,2007,3.39,TRUE,1.599,3,1.582,4,,
246,FIN,2008,3.16,TRUE,1.594,3,1.545,4,,
246,FIN,2009,3.26,TRUE,1.46,5,1.523,5,,
246,FIN,2010,3.24,TRUE,1.465,7,1.47,8,,
246,FIN,2011,3.1,TRUE,1.517,7,1.546,7,,
246,FIN,2012,3.01,TRUE,1.376,8,1.424,9,1.419,8
246,FIN,2013,3.1,TRUE,1.395,10,1.426,9,1.427,9
246,FIN,2014,3.05,TRUE,1.402,10,1.414,10,1.431,10
246,FIN,2015,2.97,TRUE,1.42,11,1.424,10,1.432,10
246,FIN,2016,3.56,TRUE,1.407,11,1.439,10,1.443,10
246,FIN,2017,2.87,TRUE,1.345,13,1.388,10,1.4,9
246,FIN,2018,2.82,TRUE,1.338,14,1.393,10,1.398,9
246,FIN,2019,2.86,TRUE,1.348,14,1.366,11,1.377,11
246,FIN,2020,2.57,TRUE,1.299,14,1.376,8,1.372,8
246,FIN,2021,2.57,TRUE,1.314,14,1.356,12,1.357,12
246,FIN,2022,1.789,TRUE,1.259,16,1.328,13,1.323,13
246,FIN,2023,1.743,TRUE,1.225,16,1.3,13,1.301,13
246,FIN,2024,1.596,TRUE,1.13,17,1.146,17,1.152,16
250,FRA,1995,,TRUE,1.277,10,1.26,11,,
250,FRA,1996,,TRUE,1.237,12,1.246,12,,
250,FRA,1997,,TRUE,1.213,13,1.216,12,,
250,FRA,1998,,TRUE,1.188,13,1.202,13,,
250,FRA,1999,,TRUE,1.166,15,1.219,12,,
250,FRA,2000,,TRUE,1.221,16,1.271,15,,
250,FRA,2001,,TRUE,1.194,16,1.262,14,,
250,FRA,2002,,TRUE,1.219,16,1.275,14,,
250,FRA,2003,,TRUE,1.218,17,1.271,16,,
250,FRA,2004,3.13,TRUE,1.17,16,1.243,16,,
250,FRA,2005,2.8,TRUE,1.152,17,1.188,15,,
250,FRA,2006,2.69,TRUE,1.117,19,1.178,15,,
250,FRA,2007,2.46,TRUE,1.136,17,1.203,15,,
250,FRA,2008,2,TRUE,1.123,20,1.203,16,,
250,FRA,2009,2.14,TRUE,1.114,18,1.223,15,,
250,FRA,2010,2.44,TRUE,1.154,18,1.262,14,,
250,FRA,2011,2.4,TRUE,1.165,18,1.291,15,,
250,FRA,2012,2.49,TRUE,1.112,21,1.246,14,1.24,15
250,FRA,2013,2.59,TRUE,1.137,19,1.265,15,1.26,15
250,FRA,2014,2.77,TRUE,1.143,18,1.255,16,1.253,16
250,FRA,2015,2.9,TRUE,1.171,21,1.288,15,1.282,15
250,FRA,2016,3.53,TRUE,1.161,21,1.28,16,1.27,16
250,FRA,2017,2.6,TRUE,1.101,22,1.225,16,1.223,17
250,FRA,2018,2.58,TRUE,1.098,21,1.233,16,1.225,17
250,FRA,2019,2.77,TRUE,1.107,23,1.235,16,1.229,18
250,FRA,2020,2.49,TRUE,1.083,23,1.212,20,1.213,20
250,FRA,2021,2.49,TRUE,1.096,23,1.213,20,1.214,19
250,FRA,2022,1.07,TRUE,1.063,24,1.179,21,1.175,21
250,FRA,2023,1.219,TRUE,1.056,23,1.175,20,1.174,20
250,FRA,2024,1.18,TRUE,0.966,24,1.087,21,1.087,21
266,GAB,1995,,TRUE,-2.451,137,-1.921,134,,
266,GAB,1996,,TRUE,-1.409,125,-0.886,108,,
266,GAB,1997,,TRUE,-1.368,125,-1.053,121,,
266,GAB,1998,,TRUE,-1.137,116,-0.818,110,,
266,GAB,1999,,TRUE,-1.018,118,-0.655,103,,
266,GAB,2000,,TRUE,-1.18,121,-0.645,106,,
266,GAB,2001,,TRUE,-1.31,126,-0.924,116,,
266,GAB,2002,,TRUE,-1.049,121,-0.896,112,,
266,GAB,2003,,TRUE,-1.12,120,-0.9,111,,
266,GAB,2004,2.52,TRUE,-1.121,120,-0.672,103,,
266,GAB,2005,1.72,TRUE,-1.638,133,-1.218,126,,
266,GAB,2006,2.09,TRUE,-1.867,137,-1.718,135,,
266,GAB,2007,2.52,TRUE,-1.454,131,-1.177,121,,
266,GAB,2008,2.24,TRUE,-1.533,132,-1.199,124,,
266,GAB,2009,1.94,TRUE,-0.925,114,-0.679,106,,
266,GAB,2010,2.15,TRUE,-1.135,121,-0.829,112,,
266,GAB,2011,1.9,TRUE,-0.926,114,-0.517,95,,
266,GAB,2012,1.54,TRUE,-0.787,106,-0.714,101,-0.708,102
266,GAB,2013,1.68,TRUE,-0.854,112,-0.632,100,-0.629,99
266,GAB,2014,1.85,TRUE,-0.732,106,-0.566,97,-0.503,96
266,GAB,2015,2.14,TRUE,-0.25,82,-0.576,98,-0.549,95
266,GAB,2016,2.05,TRUE,-0.379,93,-0.459,94,-0.456,94
266,GAB,2017,2.54,TRUE,-0.679,103,-0.706,102,-0.651,99
266,GAB,2018,2.49,TRUE,-0.808,108,-0.772,106,-0.75,105
266,GAB,2019,2.9,TRUE,-0.915,108,-0.784,103,-0.768,104
266,GAB,2020,1.93,TRUE,-1.007,116,-0.969,112,-0.955,110
266,GAB,2021,1.93,TRUE,-0.817,109,-0.536,94,-0.518,94
266,GAB,2022,2.966,TRUE,-0.789,109,-0.643,98,-0.677,100
266,GAB,2023,2.777,TRUE,-0.87,110,-0.784,102,-0.769,101
266,GAB,2024,1.849,TRUE,-2.135,138,-1.797,137,-1.816,137
268,GEO,1995,,TRUE,0.705,35,0.883,28,,
268,GEO,1996,,TRUE,0.386,54,0.542,50,,
268,GEO,1997,,TRUE,0.504,47,0.559,47,,
268,GEO,1998,,TRUE,0.375,55,0.618,41,,
268,GEO,1999,,TRUE,0.386,53,0.558,43,,
268,GEO,2000,,TRUE,0.525,46,0.663,40,,
268,GEO,2001,,TRUE,0.394,56,0.655,38,,
268,GEO,2002,,TRUE,0.418,53,0.638,40,,
268,GEO,2003,,TRUE,0.348,55,0.56,47,,
268,GEO,2004,2.24,TRUE,0.138,67,0.473,54,,
268,GEO,2005,2.46,TRUE,0.119,70,0.34,60,,
268,GEO,2006,2.22,TRUE,0.201,69,0.294,61,,
268,GEO,2007,1.94,TRUE,0.151,68,0.226,64,,
268,GEO,2008,1.6,TRUE,0.046,77,0.065,74,,
268,GEO,2009,1.86,TRUE,0.055,78,0.189,68,,
268,GEO,2010,1.78,TRUE,0.163,68,0.185,68,,
268,GEO,2011,2.12,TRUE,0.318,62,0.308,60,,
268,GEO,2012,1.65,TRUE,0.083,76,0.065,71,0.057,71
268,GEO,2013,1.81,TRUE,0.127,71,0.123,68,0.09,68
268,GEO,2014,1.83,TRUE,0.116,72,0.083,69,0.088,69
268,GEO,2015,2.58,TRUE,0.12,70,0.051,68,0.07,67
268,GEO,2016,3.65,TRUE,0.088,70,-0.058,72,-0.034,70
268,GEO,2017,4.16,TRUE,0.121,71,0.043,71,0.061,70
268,GEO,2018,4.24,TRUE,0.277,65,0.168,63,0.189,63
268,GEO,2019,4.61,TRUE,0.365,56,0.234,62,0.247,61
268,GEO,2020,3.95,TRUE,0.245,64,0.11,67,0.142,67
268,GEO,2021,3.95,TRUE,0.336,57,0.139,65,0.173,63
268,GEO,2022,3.941,TRUE,0.2,64,0.16,65,0.218,64
268,GEO,2023,3.746,TRUE,0.281,63,0.227,63,0.275,61
268,GEO,2024,4.19,TRUE,0.304,63,0.259,66,0.297,63
276,DEU,1995,,TRUE,1.547,6,1.551,4,,
276,DEU,1996,,TRUE,1.538,6,1.568,4,,
276,DEU,1997,,TRUE,1.494,6,1.515,4,,
276,DEU,1998,,TRUE,1.495,6,1.503,4,,
276,DEU,1999,,TRUE,1.462,6,1.5,5,,
276,DEU,2000,,TRUE,1.536,7,1.584,5,,
276,DEU,2001,,TRUE,1.494,7,1.566,4,,
276,DEU,2002,,TRUE,1.556,6,1.625,5,,
276,DEU,2003,,TRUE,1.594,6,1.61,4,,
276,DEU,2004,1.38,TRUE,1.538,6,1.567,4,,
276,DEU,2005,0.99,TRUE,1.486,6,1.484,5,,
276,DEU,2006,0.48,TRUE,1.446,6,1.484,6,,
276,DEU,2007,0.23,TRUE,1.486,6,1.525,6,,
276,DEU,2008,-0.37,TRUE,1.444,8,1.476,6,,
276,DEU,2009,-0.41,TRUE,1.403,8,1.487,6,,
276,DEU,2010,0.02,TRUE,1.448,8,1.523,5,,
276,DEU,2011,-0.29,TRUE,1.485,8,1.572,5,,
276,DEU,2012,-0.37,TRUE,1.392,7,1.506,5,1.505,5
276,DEU,2013,-0.11,TRUE,1.45,6,1.537,5,1.537,5
276,DEU,2014,0.35,TRUE,1.476,6,1.545,5,1.555,5
276,DEU,2015,1.46,TRUE,1.512,6,1.585,5,1.588,5
276,DEU,2016,2.38,TRUE,1.493,7,1.592,6,1.585,5
276,DEU,2017,2.02,TRUE,1.441,7,1.537,6,1.536,6
276,DEU,2018,1.83,TRUE,1.439,7,1.543,6,1.54,6
276,DEU,2019,2.24,TRUE,1.456,7,1.544,6,1.543,6
276,DEU,2020,1.97,TRUE,1.419,9,1.507,6,1.509,6
276,DEU,2021,1.97,TRUE,1.429,9,1.519,6,1.524,6
276,DEU,2022,0.731,TRUE,1.409,9,1.521,6,1.509,6
276,DEU,2023,1.095,TRUE,1.376,9,1.499,6,1.498,6
276,DEU,2024,1.187,TRUE,1.238,9,1.356,6,1.355,6
288,GHA,1995,,TRUE,-1.626,133,-1.683,130,,
288,GHA,1996,,TRUE,-1.299,121,-1.366,125,,
288,GHA,1997,,TRUE,-1.281,121,-1.349,125,,
288,GHA,1998,,TRUE,-1.429,126,-1.47,124,,
288,GHA,1999,,TRUE,-1.266,122,-1.346,126,,
288,GHA,2000,,TRUE,-1.132,119,-1.23,125,,
288,GHA,2001,,TRUE,-1.093,120,-1.119,119,,
288,GHA,2002,,TRUE,-1.579,131,-1.59,135,,
288,GHA,2003,,TRUE,-1.283,126,-1.191,124,,
288,GHA,2004,4.99,TRUE,-1.405,128,-1.402,128,,
288,GHA,2005,4.59,TRUE,-1.29,126,-1.312,129,,
288,GHA,2006,4.53,TRUE,-1.077,119,-1.289,126,,
288,GHA,2007,4.97,TRUE,-0.867,117,-0.969,116,,
288,GHA,2008,4.4,TRUE,-0.743,107,-0.862,111,,
288,GHA,2009,4.17,TRUE,-0.68,102,-0.9,112,,
288,GHA,2010,4.79,TRUE,-0.628,105,-0.701,104,,
288,GHA,2011,4.73,TRUE,-0.743,105,-1.001,115,,
288,GHA,2012,4.27,TRUE,-0.956,116,-1.007,113,-0.981,113
288,GHA,2013,4.43,TRUE,-0.627,101,-0.651,102,-0.665,102
288,GHA,2014,3.79,TRUE,-0.599,99,-0.679,100,-0.67,100
288,GHA,2015,3.6,TRUE,-0.841,109,-0.86,109,-0.814,107
288,GHA,2016,4.15,TRUE,-1.034,113,-1.032,116,-1.018,112
288,GHA,2017,3.06,TRUE,-0.867,110,-1.064,120,-1.058,120
288,GHA,2018,2.85,TRUE,-1.071,120,-1.103,121,-1.067,120
288,GHA,2019,3.65,TRUE,-0.997,111,-1.035,113,-1.039,113
288,GHA,2020,2.87,TRUE,-1.105,124,-1.147,125,-1.111,120
288,GHA,2021,2.87,TRUE,-0.862,111,-0.951,110,-0.913,110
288,GHA,2022,2.721,TRUE,-0.765,107,-0.708,101,-0.648,99
288,GHA,2023,2.637,TRUE,-0.766,107,-0.815,104,-0.79,103
288,GHA,2024,2.49,TRUE,-1.075,124,-1.139,125,-1.106,124
300,GRC,1995,,TRUE,0.368,56,0.378,58,,
300,GRC,1996,,TRUE,0.323,57,0.397,54,,
300,GRC,1997,,TRUE,0.36,56,0.383,58,,
300,GRC,1998,,TRUE,0.377,54,0.398,58,,
300,GRC,1999,,TRUE,0.366,55,0.408,55,,
300,GRC,2000,,TRUE,0.364,55,0.417,55,,
300,GRC,2001,,TRUE,0.411,52,0.449,54,,
300,GRC,2002,,TRUE,0.465,48,0.476,52,,
300,GRC,2003,,TRUE,0.406,50,0.46,51,,
300,GRC,2004,2.64,TRUE,0.443,53,0.463,55,,
300,GRC,2005,2.76,TRUE,0.461,52,0.464,54,,
300,GRC,2006,2.5,TRUE,0.385,57,0.392,55,,
300,GRC,2007,2.52,TRUE,0.435,55,0.438,60,,
300,GRC,2008,2.7,TRUE,0.394,58,0.41,58,,
300,GRC,2009,2.62,TRUE,0.347,63,0.349,62,,
300,GRC,2010,2.71,TRUE,0.317,60,0.351,57,,
300,GRC,2011,2.8,TRUE,0.325,61,0.327,58,,
300,GRC,2012,2.93,TRUE,0.339,61,0.365,59,0.363,59
300,GRC,2013,2.91,TRUE,0.329,61,0.406,55,0.396,56
300,GRC,2014,2.85,TRUE,0.336,60,0.39,57,0.371,58
300,GRC,2015,2.79,TRUE,0.331,59,0.374,54,0.372,55
300,GRC,2016,3.71,TRUE,0.327,57,0.348,56,0.343,56
300,GRC,2017,2.45,TRUE,0.306,60,0.36,57,0.356,57
300,GRC,2018,2.16,TRUE,0.332,58,0.351,57,0.345,58
300,GRC,2019,1.9,TRUE,0.339,59,0.322,58,0.322,59
300,GRC,2020,1.81,TRUE,0.374,57,0.371,58,0.371,57
300,GRC,2021,1.81,TRUE,0.417,52,0.416,54,0.415,54
300,GRC,2022,0.738,TRUE,0.38,53,0.346,56,0.362,57
300,GRC,2023,0.704,TRUE,0.417,53,0.44,53,0.446,54
300,GRC,2024,0.725,TRUE,0.453,51,0.52,50,0.521,48
320,GTM,1995,,TRUE,0.088,67,-0.202,82,,
320,GTM,1996,,TRUE,-0.083,79,-0.283,84,,
320,GTM,1997,,TRUE,0.008,74,-0.216,81,,
320,GTM,1998,,TRUE,-0.013,76,-0.186,81,,
320,GTM,1999,,TRUE,0.006,76,-0.235,85,,
320,GTM,2000,,TRUE,-0.043,73,-0.271,84,,
320,GTM,2001,,TRUE,0.013,76,-0.211,82,,
320,GTM,2002,,TRUE,0.036,71,-0.17,80,,
320,GTM,2003,,TRUE,0.005,73,-0.136,80,,
320,GTM,2004,4.89,TRUE,0.083,72,-0.071,79,,
320,GTM,2005,5.08,TRUE,0.015,75,-0.206,86,,
320,GTM,2006,5.32,TRUE,0.161,71,0.031,76,,
320,GTM,2007,5.28,TRUE,-0.007,75,-0.167,81,,
320,GTM,2008,5.16,TRUE,-0.027,79,-0.152,83,,
320,GTM,2009,4.83,TRUE,-0.001,81,-0.234,86,,
320,GTM,2010,5.05,TRUE,0.026,74,-0.18,82,,
320,GTM,2011,5.21,TRUE,-0.058,79,-0.262,82,,
320,GTM,2012,5.17,TRUE,0.095,74,-0.132,79,-0.128,78
320,GTM,2013,5.14,TRUE,-0.022,78,-0.189,81,-0.179,82
320,GTM,2014,5.22,TRUE,-0.081,79,-0.181,81,-0.182,82
320,GTM,2015,5.37,TRUE,-0.119,80,-0.209,81,-0.199,82
320,GTM,2016,5.46,TRUE,-0.189,83,-0.265,84,-0.243,84
320,GTM,2017,3.91,TRUE,-0.07,79,-0.194,82,-0.172,82
320,GTM,2018,3.58,TRUE,-0.066,78,-0.145,82,-0.123,80
320,GTM,2019,3.99,TRUE,-0.134,80,-0.243,84,-0.217,84
320,GTM,2020,3.51,TRUE,-0.134,84,-0.226,83,-0.191,83
320,GTM,2021,3.51,TRUE,-0.017,75,-0.11,78,-0.091,78
320,GTM,2022,3.215,TRUE,-0.054,77,-0.129,80,-0.097,80
320,GTM,2023,3.345,TRUE,0.031,76,-0.069,78,-0.034,78
320,GTM,2024,2.772,TRUE,0.115,77,0.055,79,0.072,77
324,GIN,1995,,TRUE,-1.552,131,-1.681,129,,
324,GIN,1996,,TRUE,-1.748,134,-1.96,135,,
324,GIN,1997,,TRUE,-1.608,130,-1.69,130,,
